prospect_id,score,tier,probability,confidence,recommended_action,predicted_at,model_mode,lead_source,country,city,specialization
01ded72f-1d7f-435d-9076-b03df8e3fc96,3.31,Frozen,0.0331,0.0331,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.470754+00:00,ml,Direct Traffic,India,Thane & Outskirts,Human Resource Management
75371b3e-4821-457c-b140-e14c8c64b07a,4.03,Frozen,0.0403,0.0403,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.475159+00:00,ml,Google,India,Select,Select
a201645b-cd79-4b82-9c7e-a01cb573cab7,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.479577+00:00,ml,Organic Search,India,Select,Supply Chain Management
323f9074-0b66-4951-bb24-e199fad97073,4.95,Frozen,0.0495,0.0495,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.484145+00:00,ml,Google,India,Select,Select
c65d9ee4-8b13-4c9f-9887-427dabdace4f,0.54,Frozen,0.0054,0.0054,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.488593+00:00,ml,Direct Traffic,Kuwait,Other Cities,Human Resource Management
88e27561-b851-46fd-a2ca-6e0d1ca245ff,2.99,Frozen,0.0299,0.0299,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.493124+00:00,ml,Olark Chat,India,Select,Select
a8a1c41c-a21e-43bb-9120-444d79efff06,5.13,Frozen,0.0513,0.0513,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.497720+00:00,ml,Direct Traffic,India,nan,nan
49b534c4-1de2-4618-bce9-c4ed34ab6c6c,4.46,Frozen,0.0446,0.0446,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.502340+00:00,ml,Google,India,Select,Select
314a8f37-d6bb-409e-bcf5-2339df2c31ef,0.22,Frozen,0.0022,0.0022,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.506997+00:00,ml,Welingak Website,India,Select,Select
fe7ddf24-780f-41e4-8a3a-b0b025b4c145,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.511527+00:00,ml,Olark Chat,India,nan,nan
e8ace2bb-6e5a-4803-bfce-aec37f252ea1,6.83,Frozen,0.0683,0.0683,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.516358+00:00,ml,Direct Traffic,India,Thane & Outskirts,Operations Management
8938006a-84c8-439a-a2c0-c3cb2e235276,77.45,Warm,0.7745,0.7745,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:30.521064+00:00,ml,Direct Traffic,Bahrain,Mumbai,Business Administration
e469a2a5-2685-4f15-9b7c-cde167c8226d,2.88,Frozen,0.0288,0.0288,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.525727+00:00,ml,Google,India,Select,Select
6d1012f6-59ef-4d37-9b37-32ca1031b156,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.530367+00:00,ml,Olark Chat,India,Select,Select
26fb91bd-732e-47fa-8c95-43dfc1539a25,2.72,Frozen,0.0272,0.0272,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.534793+00:00,ml,Google,India,Select,Select
2df95f8b-4f7f-4fe7-ad08-1bcc8373f0a5,2.93,Frozen,0.0293,0.0293,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.539135+00:00,ml,Google,India,Mumbai,IT Projects Management
c21030cd-f1b1-4ffd-b405-f31e86d1d904,3.18,Frozen,0.0318,0.0318,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.543578+00:00,ml,Google,India,Other Metro Cities,Supply Chain Management
75a6c2f7-9a3b-4acd-90db-7e396a257733,2.75,Frozen,0.0275,0.0275,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.547976+00:00,ml,Google,India,Mumbai,Business Administration
24f76885-6703-4f5e-8183-4d2093e34060,0.75,Frozen,0.0075,0.0075,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.552300+00:00,ml,Direct Traffic,India,Thane & Outskirts,Human Resource Management
21181a48-1294-40ca-a393-2a208b5a5711,1.23,Frozen,0.0123,0.0123,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.556733+00:00,ml,Google,India,Select,Select
888e48ed-32c8-411f-acda-2ef8551b2e1a,27.65,Cold,0.2765,0.2765,Add to nurture campaign — monitor for re-engagement.,2026-07-19T08:08:30.561171+00:00,ml,Google,India,Mumbai,Human Resource Management
93d22944-0446-48d2-b0dc-731115dce3c9,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.565538+00:00,ml,Olark Chat,India,nan,nan
bcd6ae64-c2ba-4642-89e7-65c82cfabd2d,1.28,Frozen,0.0128,0.0128,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.569828+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
b60914e2-c145-4dd1-945d-c2ae38159bc1,1.95,Frozen,0.0195,0.0195,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.574248+00:00,ml,Direct Traffic,India,Other Cities,IT Projects Management
bae120ed-00d3-4000-9092-5bfa0204590a,5.76,Frozen,0.0576,0.0576,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.578592+00:00,ml,Google,India,Select,Select
e8c70da0-81e7-4ae8-9f1a-a5b4058f34c1,0.43,Frozen,0.0043,0.0043,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.582972+00:00,ml,Google,India,Other Cities,International Business
16e96766-e182-4a3d-90ea-578e704ccfa1,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.587381+00:00,ml,Olark Chat,India,Select,Select
0b2415e0-4170-4ddb-b0c7-3d677f16f1d9,1.47,Frozen,0.0147,0.0147,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.591887+00:00,ml,Google,India,Thane & Outskirts,Human Resource Management
bc8450d5-e7e6-4e26-991b-625731e705bb,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.596507+00:00,ml,Olark Chat,India,nan,nan
8b6675f7-1854-4445-bd1d-05f0c6763110,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.601116+00:00,ml,Welingak Website,India,Select,Select
30695f85-f772-469d-81c1-282c6f7e8f8b,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.605406+00:00,ml,Welingak Website,India,Select,Select
a69a81be-f69a-45e0-9857-1f75ec740108,3.51,Frozen,0.0351,0.0351,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.610105+00:00,ml,Google,Singapore,Select,Select
765adb3b-1a33-4db8-a1f1-cca50e94c9dc,1.45,Frozen,0.0145,0.0145,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.614773+00:00,ml,Direct Traffic,India,Mumbai,Rural and Agribusiness
7d1dc2d0-17c0-48e4-8cb7-5bfb53456eaa,58.65,Warm,0.5865,0.5865,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:30.619131+00:00,ml,Google,India,Mumbai,Marketing Management
73d59f5f-3606-4004-895c-503f2c4c5b17,1.61,Frozen,0.0161,0.0161,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.623608+00:00,ml,Google,India,Other Cities of Maharashtra,Marketing Management
e2b7bbc7-b703-483c-b02f-21b479d303c0,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.627912+00:00,ml,Google,India,Other Cities,IT Projects Management
d3b68394-5d2b-4e6d-bcd7-f83a9bf7279d,0.55,Frozen,0.0055,0.0055,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.632624+00:00,ml,Google,India,Mumbai,Supply Chain Management
16041fd6-5e14-4fbd-9396-82ae11a4a505,4.27,Frozen,0.0427,0.0427,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.637180+00:00,ml,Google,India,Mumbai,Finance Management
611e8fab-7db2-42f0-a265-dfeaad2fe566,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.641491+00:00,ml,Welingak Website,India,Select,Select
26c2d5c8-ca85-45d3-aa21-0ff1a041b945,5.51,Frozen,0.0551,0.0551,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.645851+00:00,ml,Google,India,Mumbai,Marketing Management
df18c598-d782-429b-be27-2f59ea9828fa,4.11,Frozen,0.0411,0.0411,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.650507+00:00,ml,Direct Traffic,India,Thane & Outskirts,Finance Management
a00d2e61-342a-41f5-9210-8cb974dba724,2.34,Frozen,0.0234,0.0234,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.654864+00:00,ml,Direct Traffic,India,Thane & Outskirts,"Banking, Investment And Insurance"
4e5cae69-5632-4db3-af8f-7e1b2c9b552e,5.76,Frozen,0.0576,0.0576,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.659160+00:00,ml,Google,India,Select,Select
2b0e87ad-ac55-4058-a9dd-e24708826fcf,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.664357+00:00,ml,Olark Chat,India,nan,nan
18b995fd-c391-4111-9226-0f996d952c70,4.48,Frozen,0.0448,0.0448,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.668855+00:00,ml,Google,India,Mumbai,Finance Management
2e921b45-17e9-4eef-a3b9-2f76c8948c2d,1.84,Frozen,0.0184,0.0184,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.673198+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
340612a5-9297-44b5-98d0-f58ecb189aed,2.53,Frozen,0.0253,0.0253,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.677727+00:00,ml,Google,India,Mumbai,Business Administration
adffdf8f-5a6d-4215-bd23-9f4ec3e073c1,1.34,Frozen,0.0134,0.0134,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.682097+00:00,ml,Reference,India,Mumbai,Marketing Management
057de5d5-de5c-49a2-b905-4ccade9a4125,2.04,Frozen,0.0204,0.0204,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.686461+00:00,ml,Google,India,Select,Select
1d5b82bd-61e0-4108-9670-49b74288baa2,2.09,Frozen,0.0209,0.0209,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.691149+00:00,ml,Google,India,Mumbai,Marketing Management
8defc6e0-febe-4b9c-8599-2bae8ad72821,0.67,Frozen,0.0067,0.0067,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.695340+00:00,ml,Direct Traffic,India,Other Cities,Marketing Management
0c5576b8-0de9-414b-becf-7011aa869bfb,2.1,Frozen,0.021,0.021,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.699723+00:00,ml,Organic Search,India,Other Metro Cities,Media and Advertising
f7f2077f-1b4e-4bca-9556-bbcc99adce6a,2.09,Frozen,0.0209,0.0209,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.704062+00:00,ml,Google,India,Mumbai,Travel and Tourism
8bdb698c-402d-4328-9de1-e87a762ef65f,0.78,Frozen,0.0078,0.0078,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.708399+00:00,ml,Olark Chat,India,nan,nan
e186ebc0-250f-4f4e-a766-f328497bca65,2.53,Frozen,0.0253,0.0253,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.712612+00:00,ml,Google,India,Mumbai,"Banking, Investment And Insurance"
0f89008a-3261-4549-80ee-f61502b52a5d,0.62,Frozen,0.0062,0.0062,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.716887+00:00,ml,Google,India,Mumbai,Business Administration
9e689c4b-740e-4009-bc47-8a80de600f0a,2.93,Frozen,0.0293,0.0293,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.721074+00:00,ml,Direct Traffic,India,Mumbai,Marketing Management
1ac6efed-890f-4b8d-81ed-9df6c3efc770,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.725374+00:00,ml,Reference,India,Select,Select
31bbef27-9c89-4d6c-8e87-c76ac277f8d4,1.15,Frozen,0.0115,0.0115,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.729780+00:00,ml,Organic Search,India,Select,Select
2f630ec3-7924-448e-9b3b-3b9cfd5de65c,1.55,Frozen,0.0155,0.0155,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.733916+00:00,ml,Google,India,Mumbai,Human Resource Management
a9843c4d-558d-4fd6-9be6-7606ec893f36,4.91,Frozen,0.0491,0.0491,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.738294+00:00,ml,Google,India,Mumbai,Business Administration
9d690f70-444d-4b71-b88e-e9ba15eea7ec,1.28,Frozen,0.0128,0.0128,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.742646+00:00,ml,Google,India,Thane & Outskirts,Human Resource Management
e571d3d1-f3e0-449e-a559-625da6c61cc5,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.746929+00:00,ml,Organic Search,India,nan,nan
64392244-db47-4036-9f38-0d4717da511d,1.4,Frozen,0.014,0.014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.751197+00:00,ml,Google,India,Mumbai,Human Resource Management
fbc19f23-c5b0-4f6a-9087-36ffa23a0187,1.44,Frozen,0.0144,0.0144,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.755902+00:00,ml,Google,India,Select,Marketing Management
7bb2ee05-857e-47b7-bf50-d2332d0ffa26,3.79,Frozen,0.0379,0.0379,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.760532+00:00,ml,Direct Traffic,India,Mumbai,Supply Chain Management
417709cc-043e-47f7-b7eb-7f719cfdea31,3.78,Frozen,0.0378,0.0378,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.765330+00:00,ml,Google,India,Mumbai,Human Resource Management
57e740f9-5ef9-40ef-9e3e-fb7d8b5e1156,0.17,Frozen,0.0017,0.0017,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.770722+00:00,ml,Olark Chat,India,nan,nan
b9e82731-fc75-4535-9266-384905ace523,5.13,Frozen,0.0513,0.0513,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.775760+00:00,ml,Direct Traffic,India,nan,nan
a77376da-dac1-470f-bb3b-2ad924a48000,0.22,Frozen,0.0022,0.0022,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.780582+00:00,ml,Olark Chat,India,Select,Select
fe86dbba-5e0f-4bda-85fd-8cc0d9739cca,2.22,Frozen,0.0222,0.0222,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.785283+00:00,ml,Google,India,Mumbai,Travel and Tourism
1c611244-0bea-41ef-946c-edffb1338745,0.66,Frozen,0.0066,0.0066,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.790003+00:00,ml,Direct Traffic,Canada,Mumbai,Marketing Management
19fa7417-7a60-4d5f-95a5-5fa4905dd3e6,2.49,Frozen,0.0249,0.0249,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.794760+00:00,ml,Google,India,Select,Select
190add95-1305-44a4-b558-48b477b6f9bd,6.67,Frozen,0.0667,0.0667,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.799295+00:00,ml,Organic Search,India,Other Cities,Rural and Agribusiness
9b7806f0-5656-40c6-a51b-77e8eb459539,3.01,Frozen,0.0301,0.0301,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.803724+00:00,ml,Direct Traffic,India,Mumbai,Business Administration
a1b287b7-033a-464f-8037-8b1442d819fd,1.16,Frozen,0.0116,0.0116,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.808490+00:00,ml,Google,India,Mumbai,Finance Management
6d55fef8-2a68-4eac-9225-8d4744227bea,1.45,Frozen,0.0145,0.0145,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.812871+00:00,ml,Direct Traffic,India,Thane & Outskirts,Marketing Management
5990ca58-7548-4292-86e1-6334bd58d565,4.22,Frozen,0.0422,0.0422,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.817485+00:00,ml,Google,India,Other Cities of Maharashtra,Operations Management
656a1e0b-5751-466a-8e4c-8b4f7071f520,72.48,Warm,0.7248,0.7248,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:30.822013+00:00,ml,Google,Netherlands,Thane & Outskirts,Operations Management
eed7d950-7497-4958-86b3-00892a1d682d,1.28,Frozen,0.0128,0.0128,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.826481+00:00,ml,Organic Search,India,Mumbai,Marketing Management
279035c0-60c4-4b51-b59f-5016146193f8,3.91,Frozen,0.0391,0.0391,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.830926+00:00,ml,Google,India,Thane & Outskirts,"Banking, Investment And Insurance"
7f5d05f7-099a-4293-a292-7418aab658ef,0.81,Frozen,0.0081,0.0081,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.835465+00:00,ml,Google,India,Other Metro Cities,Finance Management
38532617-2d8d-4f69-84d6-787d1cf44ad4,2.45,Frozen,0.0245,0.0245,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.839948+00:00,ml,Google,India,Thane & Outskirts,"Banking, Investment And Insurance"
c2060bd0-f6e8-4e73-9687-08ca4889c299,1.79,Frozen,0.0179,0.0179,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.844469+00:00,ml,Google,India,Thane & Outskirts,Marketing Management
dacb9897-bfec-4776-970b-1c9c84b1f75a,0.43,Frozen,0.0043,0.0043,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.849200+00:00,ml,Olark Chat,India,Select,Select
f60428c6-c566-4f2f-8a19-746c76c9260c,76.5,Warm,0.765,0.765,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:30.853542+00:00,ml,Google,India,Mumbai,Business Administration
4b6a83d3-2d54-4a3a-890c-f1f584727867,3.51,Frozen,0.0351,0.0351,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.857784+00:00,ml,Google,India,Mumbai,Select
70b3b9ca-21a6-452c-a402-1192a5d4ae10,77.45,Warm,0.7745,0.7745,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:30.862407+00:00,ml,Direct Traffic,India,Other Cities of Maharashtra,Operations Management
0fac3cfd-ca29-4d70-b1d4-d925bce1aa32,4.55,Frozen,0.0455,0.0455,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.866817+00:00,ml,Direct Traffic,India,Mumbai,"Banking, Investment And Insurance"
7281c21d-864c-4fe5-843c-5e749ca71cc8,0.71,Frozen,0.0071,0.0071,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.871369+00:00,ml,Google,India,Mumbai,Supply Chain Management
0a03dadf-57ef-4646-b5d2-388064539d1c,5.1,Frozen,0.051,0.051,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.875909+00:00,ml,Direct Traffic,India,Thane & Outskirts,Finance Management
a0159f3e-3725-4d08-8607-42a7fce77271,3.04,Frozen,0.0304,0.0304,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.880595+00:00,ml,Google,India,Other Cities,Human Resource Management
7fdb175d-8cf9-4d7b-8167-e049ee247bc2,2.49,Frozen,0.0249,0.0249,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.885209+00:00,ml,Google,India,Mumbai,Finance Management
e82c6e62-29c4-4070-8ef5-16786e35bad0,3.8,Frozen,0.038,0.038,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.889819+00:00,ml,Google,India,Mumbai,Human Resource Management
952f291c-e2e2-4714-9b9a-a0b8e864d6f2,1.58,Frozen,0.0158,0.0158,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.894241+00:00,ml,Google,India,Mumbai,Marketing Management
2c2de880-420f-4ff8-a0e5-b1ae22006258,5.15,Frozen,0.0515,0.0515,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.898543+00:00,ml,Google,India,Mumbai,IT Projects Management
8ce48821-9734-4865-a07b-997c92bacc5a,3.14,Frozen,0.0314,0.0314,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.903002+00:00,ml,Google,India,Mumbai,Human Resource Management
f66fc21b-621d-4dad-a984-dcd0d480da76,3.92,Frozen,0.0392,0.0392,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.907415+00:00,ml,Google,India,Mumbai,International Business
37b6ca03-d2b5-4970-b1c4-f80fb1fa0a08,0.22,Frozen,0.0022,0.0022,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:30.911756+00:00,ml,Olark Chat,India,Select,Select
